	一些前言	\nPS1：请于【】处添加角色与画风的tag描述；若无，请直接添加于tag组前\nPS2：请注意，本法典早期大部分tag以Nai3模型为基础测试整理，目前已转为Nai4.5测试。理论Nai系列与其他AI模型如Noob等模型通用。（其他模型应用请自行转换权重）\nPS3：标有字底颜色为此次更新增添的tag，字号较小的为附注内容\nPS4：若分类中的tag寻找不到，请活用WPS或其他软件自带的CTRL+F快捷键进行快速检索\nPS5：本法典一般于每月下旬或特殊日期（生日、节日等）更新，且保持月更，可据此判断本所长法典是否为最新版本。\nPS6：本法典为无偿免费分享，由一般所长整理编纂，tag多来源于解构原典群与其他群群友，在此对tag提供者提出感谢。\nPS7:若对法典收集tag存在疑问或者错误反馈，可以通过QQ：2319231932或2213681558（小号）联系一般所长，添加好友时请备注缘由。\nPS8：此外，于此特别感谢御堂/神宫寺、KKO、泡面、七号、别里磕夫这几位群友在Tag整理上的协助支持，帮我解决了很多费时费力的基础工作，再次感谢\nPS9：当各位看到这一条的时候，证明所长法典今日（2025.12.29）已经两岁啦！再次感谢在编辑法典中提供助力的各位，提供Tag的各位，以及谋面或者素未谋面的使用这本法典的各位！希望我们还能在法典三岁见面！
群友色色串收录	红蓝和服孕肚双子	\n{{{{2girls}}}},【】,{{{{bright pupils,red lips}}}}},{{{nsfw}}},foot focus,{{{{{{{tabi,hair bun}}}}}}},{{{{{{{uchikake,furisode,gradient kimono,red kimono,blue kimono}}}}}}},{{{{{pregnant,female pervert,lewdness}}}}},{{{close-up,naughty face,girl in heat,seductive smile}}}}},{{{{{split theme,2komas,standing,walking,seiza,kneeling}}}}},{{{{{{{florl print kimono,cherry blossom print}}}}}}},spoken heart,{{{{{blush,long eyelashes,red eyeliner,red eyeshadow}}}}},{{{hand on own stomach}}},{{{{pink trim,gold trim,ribbon trim,zouri}}}},{{{{{tatami}}}}},{obiage,obijime,sash},{{{hair flower,hair stick,nail polish}}},{{{{very long sleeves,wide sleeves}}}},{{{{{east asian architecture}}}}},{{{{{huge breasts,wide hips,thick thighs}}}}},{{wedding ring,gold bracelet,gold earrings}},
群友色色串收录	和服手交	\n{{{1girl,1boy}}},{{handjob,sitting on person}},{{black socks,red lips,hair bun}},{cum on breasts,cum on hair,cum in mouth,nipples,huge penis},{uchikake,furisode,black kimono,red kimono,gradient kimono,open kimono},{florl print kimono,cherry blossom print,fur collar},{{blush,red eyeliner,red eyeshadow}},{gold trim,ribbon trim},{{obi,blue belt,sash,kanazashi}},{{hair flower,hair stick}},{very long sleeves,wide sleeves,no shoes},{{tatami,indoors,east asian architecture}},{{wedding ring,gold bracelet,gold earrings}},
群友色色串收录	蹲姿巨乳丰满大屁股孕妇	\n{{{{bright pupils,red lips}}}}},{{{nsfw}}},{{{{{{{foot focus,hair bun}}}}}}},{{{{{{{black sweater,puffy sleeves,black panty,lace-trimmed panties}}}}}}},{{{{{pregnant,female pervert,lewdness,smug,smirk}}}}},{{{{{from above,from below,close-up,naughty face,girl in heat,seductive smile}}}}},{{{{{standing,stepping,kneeling}}}}},spoken heart,{{{{{blush,long eyelashes,red eyeliner,red eyeshadow}}}}},{{{hand on own stomach}}},{{{{{indoors,gold background}}}}},{{{{{nail polish}}},{{{{black footwear,high heel boots}}}},{{{{{full body}}}}},{{{wide hips,thick thighs}}},{{wedding ring}},
群友色色串收录	沙滩孕妇淫戏	\n{{{{{1girl,2boys}}}}},outdoor,beach,{{la pluma (arknights)}},{{{{bright pupils,red lips}}}}},【】,foot focus,{{{{{{{pregnant,no shoes,uncensored,nipple slip}}}}}}},{{{{{{{black bikini,crotchless panty,gold trim,string panties,panty pull,thigh strap,panties around one leg}}}}}}},{{{{{{{toenail polish,barefoot}}}}}}},{{{{{double peace,smily face}}}}},{{{{{{{shiny skin,narrowed eyes}}}}}}},{{{full-face blush}}},{{dark-skinned male,strong male,precum,cum in pussy}},{{{long penis,veiny penis,embarrassed face}}},leaning on person,hand on another’s shoulder,recording by smartphone,filming,head out of frame,faceless male,sweat,wet hair,looking at penis,mouth hold,used condom,tan line}}}}}}},{{{close-up,naughty face,seductive smile}}}}},{{{{{muscular male,huge penis,veiny penis}}}}},{{{{{wide hips,thick thighs}}}}},
群友色色串收录	简化版	\n{{{{{1girl,2boys}}}}},outdoor,beach,{{{{bright pupils,red lips}}}}},foot focus,{{{{{{{no shoes,nipple slip}}}}}}},{{{{{{{black bikini,crotchless panty,gold trim,string panties,panty pull,thigh strap,panties around one ankle}}}}}}},{{{{{{{toenail polish,barefoot}}}}}}},{{{{{double peace}}}}},{{{{{{{imminent rape,clitoris,shiny skin,narrowed eyes}}}}}}},{{{full-face blush}}},{{dark-skinned male,precum,cum in pussy,faceless male,muscular male,huge penis,veiny penis}}}}},leaning on person,hand on another’s shoulder,peace sign,smartphone,recording by smartphone,filming,sweat,wet hair,looking at penis,mouth hold,used condom,tan line}}}}}}},{{{close-up,seductive smile}}}}},{{{{{long eyelashes}}}}},{{{{{wide hips,thick thighs}}}}},
群友色色串收录	婚纱孕肚	\nshy,blush,{{>_<,closed eyes}},\nopen mouth,wave mouth,crying,tear,pregnant,clothing aside,bridal veil,white panties,lace trim,white thighhighs,backlight,soft light,light leaks,sunlight,shine on girl’s body,bokeh,blurry foreground,ray tracing,lens flare,cinematic lighting,{{{dynamic}}},looking back,from side,from behind,
群友色色串收录	淫乱孕妇1	\nhomewear,tank top,yoga pants,see-through clothes,wet clothes,wet body,covered nipples,{covered pussy},pussy juice trail,{{gigantic breast}},wide hips,wide hip,{{{{{lactation}}}}},{pregnant},
群友色色串收录	淫乱孕妇2	\nnsfw,{{pregnant}},corruption,{sexually suggestive},crotch tattoo,{{{{{corruption,mind control}}}}},year 2023,parted bang,arms behind head,armpits,{spread legs},lying in bed,raised eyebrows,naughty face,tongue,sweat,trembling,{{pussy,pussy juice,pussy juice trail,partially visible vulva,lifted by self}},
群友色色串收录	第一人称皮革背手拘束背后位	\n{{{1girl,1boy}}},{{{{{{sex from behind,on stomach,cum on hair,sound effects,tongue out,saliva,rolling eyes}}}}}},{{{uterus at viewer penis inserted into pussy from cross section looking through}}},{{{{arms behind back,ass grab}}}},{{{{cum on foot,bound arms,wrist cuffs,ankle cuffs,bound ankles}}}}},{{{{{trembling,female,orgasm,foot focus}}}}},{{{{{black thighhighs,black corset,garter belt,torn legwear,bridal gauntlets,fingerless gloves,neck bell,choker,excessive cum}}}}},{tally},{{{{{huge penis,veiny penis}}}}},{{{naked male,muscular male,blush}}},on bed,
群友色色串收录	拘束跪姿事后	\n{{{1girl,1boy}}},{{{bdsm,bound wrists,hand cuffs,ankle cuffs}}},{{{{{arms behind back,bent over,tally,writing on ass,cumdrip}}}}}}},{{{{{full body,depth of field,kneeling,tiptoes,from behind,from below}}}}},{{{{{foot focus,soles,ass focus,after sex,after vaginal,clitoris,cum pool,excessive cum,cum overflow}}}}},{{{{{female orgasm,trembling motionline for orgasm}}}}},nail polish,{{{naked male,muscular male,blush,large breasts,wide hips}}},{{{hotel room}}},
群友色色串收录	婚纱孕妇坐身手交	\n1girl,1boy,{{{naked male,kiss}}},girl on top,cowgirl position,handjob,spoken heart,public indecency,crowd,full body,depth of field,from side,dutch angle,kneeling,wiggling toes,pregnant,navel,projectile lactation,blush,shiny skin,steaming body,sweat,lewdness,sound effects,female orgasm,trembling,motionline,white thighhighs,lace-trimmed legwear,garter straps,lingerie,crotchless bra,bridal veil,wedding ring,hair flower,white rose,wedding ring,bridal gauntlets,fingerless gloves,neck ribbon,no shoes,nail polish,muscular,huge penis,veiny penis,wide hips,wedding,bride,
群友色色串收录	婚纱孕妇吻几把	\n1girl,1boy,kissing penis,penis on face,fellatio,sucking,spoken heart,public indecency,crowd,full body,depth of field,dutch angle,kneeling,wiggling toes,pregnant,navel,projectile lactation,blush,girl in heat,shiny skin,steaming body,lewdness,sound effects,female orgasm,trembling,motionline,white thighhighs,lace-trimmed legwear,garter straps,lingerie,crotchless bra,bridal veil,wedding ring,hair flower,white rose,wedding ring,bridal gauntlets,fingerless gloves,neck ribbon,no shoes,naked male,huge penis,veiny penis,thick thighs,wide hips,wedding,bride,
群友色色串收录	安胎	\n{{{pregnant,solo,blush}}},{{steaming body,sweat,shiny skin}},{{{dashed eyes,trembling motionline for orgasm}}},{{{full body,sitting,on chair,hand on own stomach}}},{{{hair flower,see-through clothes,white dress,off-shoulder dress,puffy short sleeves,bare legs,brown belt,sideboob,clothing cutout,wristband}}},{{white capelet,neck ribbon,necklace,sandals,brown footwear}},{{{blush,thick thighs,wide hips}}},indoors,\n——浴衣肩膀滑落\nsmile,{large areola,nipples},choker,yukata,{{{bare one shoulder}}},pubic hair,pussy,standing on one leg,{{holding fan}},{outdoors,onsen,close-up,from front above,focus breasts},
群友色色串收录	衣衫不整浪客	\nlooking at viewer,evil smile,{{{large areola,nipple}}},{{{{choker,kimono,bare one shoulder,bandaged chest,bottomless,pussy}}}},standing,spread legs,{{{{holding katana}}}},{white background,close-up,from front above,focus breasts},
群友色色串收录	衣衫不整叛逆少女	\nlooking at viewer,evil smile,areola,{naked,choker,loose collar shirt,baseball cap,super short shorts,unzipped bottom,no panties,leather boots},{squatting,selfie,reversed \m/ before own mouth,tongue out,tongue between own fingers},{in alley,close-up,focus face},
群友色色串收录	普普通通的丰腴躯体特写	\n{{sidelighting}},{{mature female body}},{{shiny skin,wet skin,oiled skin}},upper body,huge breasts,{{{breast lift}}},nude,{{{{{head out of frame}}}}},indoors,
群友色色串收录	地牢监禁（白银诺艾尔cos）	\ndisgust,embarrassed,blush,cleavage,barrel,looking at viewer,armor,wooden floor,gauntlets,bare shoulders,thigh strap,clothing cutout,armored boots,belt,darkness,narrow waist,
群友色色串收录	床上拘束（单纯拘束）	\nfrom behind,{{{panties pull}}},pajamas,on stomach,crotch focus,spread legs,{{on bed},bury face in pillow,motion line,orgasm,trembling,sweat,blush ear,looking back,ass,{pussy},{{shibari,bound wrists,bound arms}},pussy juice stain,shy,blush,streaming tears,black thighhighs,
群友色色串收录	床上拘束（玩具放置1）	\nslim legs,blindfold,bound,choker,elbow gloves,facing viewer,heart choker,high heels,lying,on back,pasties,restrained,sex toy,spider web print,tape bondage,tape gag,tape on nipples,topless,vaginal object insertion,vibrator,white gloves,white thighhighs,from above,pussy juice,trembling,
群友色色串收录	床上拘束（玩具放置2）	\nball gag,thighhighs,on back,vibrator,lying,sex toy,blindfold,bound,white thighhighs,bondage,blush,pasties,white gloves,panties,elbow gloves,sweat,armpits,spread legs,bowtie,o-ring,vibrator on nipple,arms up,saliva,
群友色色串收录	床上拘束（玩具放置3）	\n1girl,1.1::furrowed brow::,half-closed eyes,blush,1.2::yokozuwari,sitting on side::,1.4::leaning to the side,leaning on pillow::,arms behind back,nude,1.1::puffy nipples::,1.1::shibari,bondage,breast bondage,bound arms,bound torso,crotch rope,bound legs::,red rope,1.1::red ball gag::,saliva trail,1.1::egg vibrator,vibrator cord::,1.4::pussy juice puddle::,indoors,bedroom,on bed,cowboy shot,
群友色色串收录	一种吊缚	\nfrom side,1girl,{{{arched back}}},{{{{feet up}}}},knees together,leaning back,arms held back,{{kneeling}},full body,tiptoes,bound ankles,bound wrists,crossed ankles,shibari,hogtie,hanging,suspension,
群友色色串收录	屈辱拘束猥亵	\n1girl,angry,blush,1other,2boys,arms behind back,bondage,bound,crying,faceless male,gag harness,gagged,grabbing another’s breast,hand on another’s face,multiple boys,nipples,saliva,
群友色色串收录	绑在赌桌上	\nfrown,angry,clenched teeth,saliva trail,on stomach,breast press,arms behind back,playboy bunny,black pantyhose,black footwear,high heels,red soles,{{{{{{hogtie}}}}}},{{restrained,shibari,bound,bondage,bdsm,bound arms,breast bondage,crotch rope,legs together,bound legs}},red rope,indoors,bar (place),on table,{{poker table,poker chip}},wine glasses,wine bottle,
群友色色串收录	趴地背后位事后	\nall fours,from behind,pussy juice tail,anus,liquid trail,pubic hair,clitoral hood,egg vibrator,dildo,vaginal object insertion,{{heart-shaped pupils}},blush,cum,suggestive fluid,excessive cum,cum pool,dripping,heavy breathing,clothes lift,standing,spoken heart,
群友色色串收录	胁迫调教	\n1man grabbing 1girl,masterpiece,best quality,amazing quality,{amazuyu tatsuki,shiro9jira},ciloranko,ask {askzy},asakuraf,{wlop,reoen},{alphonse {white datura}},miv4t,[[tianliang duohe fangdongye]],1girl,wince,black hair,ray tracing,medium breasts,rope restrained,arms behind back,bound ankles,full body,gag,standing,lean on doors,boots,no pants,indoor,black bra,cleavage,bold lines,narrow waist,navel,nude,{{groping,molestation,1man,grabbing from behind,nipple tweak,imminent sex}}
群友色色串收录	鞭笞洗脑	\n{{scared}},{{rolling eyes}},tongue out,{crying with eyes open},{constricted pupils},forced orgasm,{{head-mounted display}},object insertion,body writing,{{whip marks}},{{bruised}},spread legs,m legs,bound wrists,bound arms,pillory stocks,leash,black thighhighs,nude,armpits,
群友色色串收录	手铐束缚慌乱遮穴	\ntorn clothes,covering crotch,covered nipples,handcuffs,sweat,looking back,from behind,blush,gun,long sleeves,indoors,parted lips,thigh strap,
群友色色串收录	恼怒背后捏乳头	\n{{hug from behind}},arm grab,breasts grab,angry,shaded face,glaring,blush,sweat,nipple tweak,nipple pull,sweatdrop,unaligned breasts,
群友色色串收录	被人托着腿足底内裤展示	\n{1girl},1boy,{{{{{{{bright pupils,long eyelashes,colored eyelashes}}}}}},{{{{{hanging legs,lifting person,muscular male,thigh grab,pussy juice puddle}}}}},{{blush}},{{pussy juice,tongue out,saliva}},{{{{foot focus}}}},{{{{{seductive smile,naughty face}}}}},{{{{{panty pull,from below}}}}},{red lips},{{{{black dress}}},{{black panty,lace-panties}},{{short dress}},{{{no shoes,layered sleeves,black sleeves,elbow gloves}}},{{{{zettai ryouiki,black thighhighs}}}},
群友色色串收录	湿身足底射精	\n{{white pantyhose}} 1girl,loli,petite,best quality,amazing quality,very aesthetic,absurdres,cute,nsfw,thick thighs,shiny skin,{{wet}},no panties,{maebari over crotch},soles,no shoes,seductive smile,[[[[half closed eyes]]]],cameltoe
群友色色串收录	原画风	\n[artist:ningen mame],artist:ciloranko,[[artist akizero1510 ]],[[[tianliang duohe fangdongye]]],[[[artist:as109]]],year 2023,
群友色色串收录	一点屁股视角色色	\nall fours,ass focus,blush,cameltoe,ear blush,from behind,pantyhose,teeth,white shirt,see-through,
群友色色串收录	一种床上掰穴	\n{bedroom,sitting}},nsfw,border,looking at viewer,spread leg,spread pussy,{{ray tracing,depth of field}},{{dusk,sunshine}},
群友色色串收录	一种倒立色情姿势	\nupside-down,blush,leg lift,arms up,:3,leg hold,ass visible through thighs,facing away,back,kneepits,standing on one leg,breasts apart,flexible,standing split,holding leg,armpits,bare arms,bare shoulders,
群友色色串收录	床上玩具拘束放置	\n{{{anal object insertion,vaginal object insertion}}},tongue out,open mouth,anal beads,bdsm,bound arms,dildo,sex toy,vibrator,hitachi magic wand,saliva,vaginal,double penetration,crying with eyes open,ahegao,pillow grab,bare shoulders,bondage,arm garter,frilled apron,white apron,chain,cuffs,competition swimsuit,blue one-piece swimsuit,stained sheets,shackles,
群友色色串收录	背后捏奶子	\nhalf closed eyes,1girl,grabbing another’s breast,1boy,nipples,dark-skinned male,blush,huge breasts,nude,looking at viewer,upper body,from side,steaming body,sweat,heavy breathing,shiny skin,tears,
群友色色串收录	男人揉巨大奶子	\n{plump},{{look at viewer}},(mature female),{{huge nipples}},{{gigantic breasts}},{{saggy breasts}},{{{{1boy,grabbing,breast grab,grabbing}}},
群友色色串收录	超巨乳魔法萝莉	\n{{{{{{{{petite,oppai loli}}}}}}}},{{{{solo}}}},{{{{{{{{loli}}}}}}}},{{{{{{{{{{{{gigantic breasts}}}}}}}}}}}},{{{{{{{{{{{{{{{{sagging breasts}}}}}}}}}}}}}}}},{{{{{{{{{{{{{long breasts}}}}}}}}}}}}},{{{{{{{{erect nipples}}}}}}}},{{{{{{long nipples}}}}}},{{{{{{{{{{areola slip}}}}}}}}}},{{{{{{{{{covered nipples}}}}}}}}},long hair,{{{{no socks}}}},{{{{cleavage}}}},{{lolita fashion}},breast out,{{{sideboob}}},blonde hair,white highleg leotard,fullbody,tears,{{{{{stilettos}}}}},{{{{{bare leg}}}}},{{{{hair flower}}}},{{{{thin legs}}}},{{{{thin leg}}}},{{{white mage}}},{{one hand holding mage staff}},{{{dynamic angle}}},{{{no socks}}},{{{dynamic pose}}},wind,{{{elbow gloves}}},{{micro bikini top}},sitting,close-up,from above,hanging brests,
群友色色串收录	拆出来的服装	\nno socks,cleavage,sideboob,white highleg leotard,stilettos,bare leg,hair flower,white mage,one hand holding mage staff,elbow gloves,micro bikini top,
群友色色串收录	束缚强奸（其实名不副实,有待重优化）	\n[[artist:onineko]][[artist:as109],{{detailed eyes}},1girl,【】,pregnant,bondage,shibari,nsfw,gag,nipple piercing,nipple,spreader bar,navel piercing,[[[clitoris]]],pubic tattoo,{{{{grab another’s wrist}}}},ahegao,[[pussy fuck]],penis,cum,trembling,first-person view,[[sex]]
群友色色串收录	咬自己奶子	\n{{cowboy shot}},large breasts,sweat,hold up the breast,{{{{{{{{self breast sucking}}}}}}}},{{asymmetrical breasts}},{{grab breast}},{hands squeezing breast},{{breast deformation}},{breast milk},nude,{{pussy}},heart-shaped pupils,cyan nail polish,shiny skin,oil,{{trembling}},
群友色色串收录	普普通通白丝特写	\nwhite pantyhose,[close-up],foot focus,nude,nsfw,half-closed nude,see-through,soles,covered nipple,
群友色色串收录	普通睡衣色色	\nbreast nipples,{shiny skin},dynamic angle,close-up,babydoll,on bed,see-through,areola slip,arm support,looking at viewer,
群友色色串收录	普普通通的福利纱裙	\nhalf-closed eyes,light smile,blush,navel,{{{{revealing clothes}}}},own hands together,closed mouth,veil,standing,tattoo,cowboy shot,see-through,
群友色色串收录	雌小鬼裸体围裙足底	\n{frilled hairband,maid,hand to own mouth,naked apron,half-closed eyes,smile,open mouth,indoors,blurry background,sitting,from below,barefoot,soles,feet,{foreshortening},
群友色色串收录	一种厌恶白丝踩踏	\n{{{nude}}}},pov,{{{foot focus,from below,standing,leg lift,hands out of frame}}},white pantyhose,foot covering,white cross pasties}},{pout,blush,furrowed brow,wide-eyed},large breasts,bareed tabard,sagging breasts,{{looking suanat viewer,looking down,stare}},\n,hot-gas,
群友色色串收录	一种抬起双腿	\nlegs up,split legs,folded,yoga,bare foot,ass,nsfw
群友色色串收录	普普通通掀起旗袍	\nsexually suggestive,lifted by self,shiny skin,china dress,no panties,see-through,thigh gap,cameltoe,from below,close-up,
