	一些前言	\nPS1：请于【】处添加角色与画风的tag描述；若无，请直接添加于tag组前\nPS2：请注意，本法典早期大部分tag以Nai3模型为基础测试整理，目前已转为Nai4.5测试。理论Nai系列与其他AI模型如Noob等模型通用。（其他模型应用请自行转换权重）\nPS3：标有字底颜色为此次更新增添的tag，字号较小的为附注内容\nPS4：若分类中的tag寻找不到，请活用WPS或其他软件自带的CTRL+F快捷键进行快速检索\nPS5：本法典一般于每月下旬或特殊日期（生日、节日等）更新，且保持月更，可据此判断本所长法典是否为最新版本。\nPS6：本法典为无偿免费分享，由一般所长整理编纂，tag多来源于解构原典群与其他群群友，在此对tag提供者提出感谢。\nPS7:若对法典收集tag存在疑问或者错误反馈，可以通过QQ：2319231932或2213681558（小号）联系一般所长，添加好友时请备注缘由。\nPS8：此外，于此特别感谢御堂/神宫寺、KKO、泡面、七号、别里磕夫这几位群友在tag整理上的协助支持，帮我解决了很多费时费力的基础工作，再次感谢\nPS9：当各位看到这一条的时候，证明所长法典今日（2025.12.29）已经两岁啦！再次感谢在编辑法典中提供助力的各位，提供Tag的各位，以及谋面或者素未谋面的使用这本法典的各位！希望我们还能在法典三岁见面！
协作侍奉	原版	\nlavish ornate room,{{{filled with pink mist}}},golden chandeliers glowing faintly,velvet curtains and plush carpets,oppressive intoxicating atmosphere,\nchar1：{{confused expression,heavy breathing,panting,full face flushed,crotch tattoo,shy}},white pantyhose,girl,trapped in ornate room,face flushed red with confusion,dizzy and disoriented,heavy panting,body trembling with intense arousal,long hair clinging to sweaty skin,sweaty glistening skin,expression of dazed lust,wearing disheveled silk dress,leaning against wall for support,\nchar2：{{confused expression,heavy breathing,panting,full face flushed,crotch tattoo,shy}},white pantyhose,girl,trapped in ornate room,face flushed red with bewilderment,dizzy and disoriented,heavy panting,body trembling with intense arousal,long hair matted with sweat,sweaty glistening skin,expression of overwhelmed desire,wearing disheveled silk dress,slumped on floor,
协作侍奉	二女一男鸳鸯浴侍奉（推荐横图）	\n2girls,1boy,looking at another,nose blush,open mouth,closed mouth,smile,sitting,hug,mmf threesome,arm around neck,arm pillow,head on another’s shoulder,grabbing from behind,grabbing another’s breast,head up,hands on another’s face,kiss,head down,handjob,completely nude,puffy nipples,huge penis,fellatio,oral,irrumatio,indoors,bathroom,in bathtub,water,partially submerged,cowboy shot,from above,
协作侍奉	其他版本	\n2girls,1boy,looking at another,nose blush,smile,sitting,hug,mmf threesome,arm around shoulder,arm around neck,arm pillow,head on another’s shoulder,grabbing from behind,grabbing another’s breast,head up,kiss,head down,handjob,completely nude,{{puffy nipples,huge penis,indoors,bathroom,in bathtub,water,partially submerged,cowboy shot,
协作侍奉	献出朋友协助强制口交	\nhetero,1boy,2girls,gangbang,size difference,penis on stomach,\ndeepthroat,throat bulge,\nchar1：girl,trembling,twitching,nipples,tears,wide-eyed,sweat,scared,saliva,flying sweatdrops,{{petite,loli}},{{{target#hand on another’s head}}},{{{target#hand on another’s shoulder}}},\nchar2：girl,{{mature female}},{{{source#hand on another’s shoulder}}},handjob,{{evil smile,half-closed eyes},\nchar3：boy,{{{source#hand on another’s head}}},lower body,gigantic penis,precum,
协作侍奉	出卖辣妹朋友援交	\n2girls,1boy,pov,taker pov,cowboy shot,from below,nsfw,hetero,girl on top,cowgirl position,vaginal,sexual coaching,indoors,neon lights,nightclub,purple light,backlighting,living room,\nchar1：girl,behind another,bracelet,choker,fur-trimmed jacket,fur trim,gyaru,dark skin,leopard print,skindentation,purple slingshot swimsuit,tan,heart choker,purple nails,looking at another,head tilt,reach-around,spreading another’s pussy,hand on another’s shoulder,arm around shoulder,seductive smile,parted lips,looking down,leaning on person,head on another’s shoulder,\nchar2：girl,facing viewer,bikini under clothes,black bikini,crop top,cutoffs,exposed pocket,no panties,short shorts,black thighhighs,yellow shirt,open fly,spread legs,hand up,clenched hand,arm support,trembling,turning head,closed eyes,leaning to the side,defloration,clenched teeth,head tilt,wet,very sweaty,see-through shirt,\nchar3：boy,pov,hands on another’s thighs,thigh grab,nude,large penis,
协作侍奉	被朋友卖给大几把主人看着几把惊慌	\nhetero,1boy,2girls,gangbang,size difference,penis on stomach,nsfw,fromside,\nchar1：trembling,twitching,nipples,tears,wide-eyed,sweat,scared,saliva,flying sweatdrops,{{{target#hand on another’s head}}},{{{target#hand on another’s shoulder}}},lying on back,from side,\nchar2：girl,{{{source#hand on another’s shoulder}}},handjob,{{evil smile,half-closed eyes}},\nchar3：boy,{{{source#hand on another’s head}}},lower body,huge penis,precum,
协作侍奉	其他版本	\nmultiple girls,2girls,penis,hetero,1boy,blush,testicles,hand on another’s shoulder,ffm threesome,threesome,group sex,erection,smile,open mouth,sweat,precum,nude,saliva,sexual coaching,\nchar1：girl,penis awe,looking at penis,wide-eyed,drooling,profile,flying sweatdrops,parted lips,penis on face,\nchar2：girl,closed mouth,smug,half-closed eyes,\nchar3：boy,standing,
协作侍奉	两侧女儿们分开母亲穴	\nnsfw,{{3girls,girl sandwich}},close-up,sex,group hug,{{mother and daughter,size difference}},mature female,loli,【】,indoors,on bed,lying,cowboy shot,empty eyes,rolling eyes,crying with eyes open,tongue out,saliva trail,looking at viewer,{{{shiny skin}}},nude,puffy nipples,pussy juice,{{lactation,breastfeeding,licking nipples}},spread pussy,
协作侍奉	原tag画师	\n[{[artist:wlop],artist:ciloranko,artist:ask(askzy)},artist:bison cangshu,{artist:yunsang},[artist:ningenmame],[artist:sho(sho lwlw)],[artist:rhasta],year 2023
协作侍奉	孕肚双人挤压	\nnsfw,from side,2girls,pregnant,stomach press,symmetrical pose,long hair,{{close-up}},【】,{{heart hands duo}},looking at viewer,rolling eyes,seductive smile,blush,cowboy shot,{{{shiny skin}}},nude,{{{latex reverse bunnysuit,bare stomach}}},heart pasties,maebari,{{{reverse outfit}}},long black necktie,rabbit ears,white gloves,{{{{cum on body,lactation,pussy juice}}}},
协作侍奉	双人蹲姿屁股贴屁股	\nfrom behind,close-up,skindentation,2girls,multiple girls,tiptoes,squatting,spread legs,ass,sweat,blush,closed mouth,looking at viewer,steaming body,armpits,
协作侍奉	双人吃鸡舔蛋舔肛	\n{{{2 girls,1man}}},uncensored,handjob,{{{{licking penis,licking testicle,anilingus}}}},
协作侍奉	双人巨乳压脸	\ntwo nude anime girls,with large breasts are sitting on a bed. they are pressing their soft breasts directly against a man’s face,completely covering it. the man’s face is entirely hidden beneath their breasts,giving a sense of overwhelming softness and pressure. the girls have gentle,seductive smiles,with a slight blush on their cheeks and subtle sweat on their smooth,detailed skin. the image is presented in high-quality anime style,featuring soft lighting,smooth shading,and a highly detailed masterpiece-level finish.
协作侍奉	双人协作第三人分穴性爱邀请	\n3girls,bedroom,sheets,dim lighting,\nchar1：girl,use thigh to pressing center girl’s left thigh,left hand spreading center girl’s vagina,on bed,sweat,cold expression,spreading another girl’s pussy with her hand,hold another girl’s wrist with one hand.\nchar2：girl,blindfolded,ball gag,spread legs,spread pussy,messy hair,sweat,pale skin,trembling,lying on bed,\nchar3：girl,use thigh to pressing center girl’s right thigh,right hand spreading center girl’s vagina,kneeling on bed,sweat,smirking,spreading another girl’s pussy with her hand,hold another girl’s wrist with one hand,
协作侍奉	双猫娘猫尾比心	\n{{2girls}},{{heart tail,ass squeeze,ass to ass}},cat tail,ass focus,cat girl,multiple tails,facing away,skindentation,thick thighs,shiny skin,yuri,close-up,from behind,from below,sweat,
协作侍奉	原版服装	\nblack skirt,thighband pantyhose,miniskirt,pleated skirt,black pantyhose,frills,shirt,black jacket,red jacket,black dress,
协作侍奉	比基尼双人乳夹吃冰激凌	\nmaid bikini,micro bikini,maid cachusha,bare shoulders,frills,bow,symmetrical docking,breast contest,breast press,between breasts,ice cream cone,cream on breasts,suggestive fluid,licking,tongue out,pink background,
协作侍奉	双人挑衅诱惑	\n{{{{2girls,shiny skin}}}},wide hips,looking at viewer,blush,evil smile,tongue out,nipples,{{{{condom belt,colored condom,used condom}}}},{{{{nude,one piece dress,bottomless,see-through,pubic hair,pussy,pussy juice}}}},{{{{side by side,sitting,holding condom,fellatio gesture}}}},
协作侍奉	双人夹击挑衅（n4模型tag）	\n2girls,1boy,ffm threesome,girl sandwich,hotel,couch,on couch,{{{purple lights}}},age difference,man’s hands on another’s shoulder,in doors,night,{{revealing clothes}},half-closed eye,sitting,looking at viewer,{{bikini,o-ring dress,green bodycon,revealing clothes,side cutout,impossible clothes,hip vent}},microdress,half-closed eye,naughty face,speech bubble,{{saying “zako❤~”}},heart tail,lace pantyhose,lace clothes,dark-skinned male,muscular male,faceless male,closed mouth,evil smile,shaded face,panty bulge,hands on another’s shoulder,spread legs,sitting in the center,
协作侍奉	双人口交比心	\n2girls,half-closed eyes,nose blush,heavy breathing,steam,smile,tongue out,saliva trail,symmetrical docking,hand up,puffy nipples,kimono,huge penis,erection,veiny penis,cooperative fellatio,licking penis,cum overflow,cum on hair,facial,heart hands duo,indoors,bedroom,window,curtains,night,from above,pov crotch,
协作侍奉	双人协作乳头挑逗手交	\n{{{{nsfw}}}},ffm threesome,upper body,penis focus,makeup,snight,dark background,dark light,backlight,love hotel,purple light,\nchar1：girl,from right,hand on penis,naughty face,half-closed eyes,naughty smile,\nchar2：girl,from left,finger on another’s nipple,naughty face,half-closed eyes,blush,:o,\nchar3：boy,lying,on back,nipples,pov chest,from below,penis,pubic hair,trembling,
协作侍奉	原版婊子风格	\n{{{{nsfw}}}},ffm threesome,upper body,penis focus,uncensored,loli,shortstack,makeup,shiny eyeshadow,purple and pink nails,corruption,shiny skin,oiled skin,steaming body,shiny tube top,leopard print tube top,midriff,shiny tube top,bare shoulder,shiny micro shorts,heart earrings,choker,shiny bridal gauntlets,fishnet thighhighs,revealing clothes,night,dark background,dark light,backlight,love hotel,purple light,\nchar1：girl,from right,purple eyeshadow,purple hat,purple tube top,purple micro shorts,purple bridal gauntlets,hand on penis,naughty face,half-closed eyes,naughty smile,\nchar2：girl,from left,pink eyeshadow,pink hat,pink tube top,pink micro shorts,pink bridal gauntlets,finger on another’s nipple,naughty face,half-closed eyes,blush,o-mouth,\nchar3：boy,lying,on back,nipples,pov chest,from below,small penis,pubic hair,trembling,
双飞/多飞	三飞事后趴在巨人身上	\n3girls,1boy,nsfw,uncensored,netorare,white bed,from above,after sex,wide shot,\nchar1：boy,4.0::huge man,large penis::,3::very dark-skinned male,bald head,muscular male,lie on bed straight-on::,abs,\nchar2：girl,large ass2.0::small head::,2.0::completely nude::,2.0::no veil::embarrassed,half-closed eyes,furrowed brow,raised eyebrow,saliva,open mouth,tongue out,2.0::heavy breathing::,\nchar3：girl,large ass,2.0::small head::,2.0::completely nude::,2.0::no veil::embarrassed,half-closed eyes,furrowed brow,raised eyebrow,saliva,open mouth,tongue out,2.0::heavy breathing,looking viewer::,\nchar4：girl,large ass,2.0::small head::,2.0::completely nude::,2.0::no veil::embarrassed,half-closed eyes,saliva,open mouth,tongue out,2.0::heavy breathing::,
双飞/多飞	双飞第一人称窗边选择插入	\n2girls,2::ffm threesome::,group sex,hetero,muscular male,2::huge penis::,veiny penis,2::naughty face,fucked silly::,,smile,tongue out,2::cum in pussy::,bedroom,1.5::heart-shaped pupils,speaking heart::,2::cum on body,from behind,pov,pov hand::::,pussy juice::,looking at viewer,saliva,saliva trail,2::2girls leaning toward wall::,sex from behind,standing sex,slap mark,spanked,trembling,2::side-by-side::,male pubic hair,stray pubic hair,1.2::puckered anus::,2::1boy::,nsfw,2girls kissing,2::french kiss::,bisexual female,2::1penis::,after sex,night sky,window,cum,skyscraper,condom belt,1.2::used condom on ass::,1girl gaping pussy,
双飞/多飞	原版服装	\nchar1：girl,maid headdress,maid bikini,large nipples,large areola,\nchar2：girl,maid headdress,maid bikini,huge breasts,huge nipples,huge areola,
双飞/多飞	双飞压墙侧入舔肛	\n2girls,faceless male,saliva,saliva trail,saliva drip,2::1boy sandwiched by 2girls::,standing,ffm threesome,french kiss,tongue,tongue out,vaginal,cum in pussy,indoors,bedroom,huge penis,2::muscular male::,2::tall male::,2::against wall::,stomach bulge,2::height difference::,deep penetration,cum overflow,2::1girl leg split::,standing sex,1girl kneeling behind of man and anilingus for man,kneeling,fucked silly,ahegao,2::detailed background::,
双飞/多飞	原版服装	\nchar1：girl,maid headdress,maid bikini,large nipples,large areola,\nchar2：girl,maid headdress,maid bikini,huge breasts,huge nipples,huge areola,
双飞/多飞	双飞第一人称膝枕正身位	\n2girls,on bed,2::lap pillow::,on bed,on back,1girl pinned,huge penis,vaginal,pov,2::ffm threesome::,pov hands,trembling,tongue out,fucked silly,thigh grab,hands on another’s face,missionary,breath,-1::head out of frame::,cum in pussy,stomach bulge,deep penetration,ejaculating while penetrated,heart-shaped pupils,2::spoken heart on stomach::,2::spoken heart::,heart,sex toy on bed,used condom,
双飞/多飞	原版服装	\nchar1：girl,maid headdress,maid bikini,large nipples,large areola,\nchar2：girl,maid headdress,maid bikini,huge breasts,huge nipples,huge areola,
双飞/多飞	双飞后入时舔肛	\nbisexual female,2::ffm threesome::,1girl,2::standing sex::,2::vertical anus::,2::anal fluid::,1.2::fucked silly,ahegao::,learning on window,1girl,2::1girl anilingus other girl::,1.2::face focus::,1.2::cheek on ass::,2::saliva::,2::saliva trail::,tongue out,1boy,1.2::vaginal::,group sex,looking at viewer,2::male pov::,2::from behind::,standing sex,male,anus,huge penis,veiny penis,2::pussy juice,cum in pussy::,indoors,night sky,window,pov hands,spanking,slap mark,
双飞/多飞	原版服装	\nchar1：girl,maid headdress,maid bikini,large nipples,large areola,\nchar2：girl,maid headdress,maid bikini,huge breasts,huge nipples,huge areola,
双飞/多飞	双飞后入少女一方亲吻自慰	\n2girls,1boy,threesome,ffm threesome,group sex,happy sex,3::very sweaty,wet,soggy wet,heavy breathing,saliva drip,drooling,trembling,orgasm,climax,aroused,heart-shaped pupils,rolled-up eyes,mind break,asymmetrical eyes,disheveled,female ejaculation,tears::,lactation,projectile lactation,indoors,1.5::depth of field,blurry background::,nsfw,3::motion blur,motion lines::,\nchar1：girl,after sex,standing,2::french kiss::,female masturbation,ass,\nchar2：girl,\nchar3：boy,head out of frame,muscular male,very dark skin,penis,2::ejaculation,cum in pussy,cum overflow::,sex from behind,grabbing from behind,groping,
双飞/多飞	双飞左拥右抱背身坐位亲吻其中一个	\n2girls,1boy,threesome,ffm threesome,clothed female nude male,side-by-side,3::clothed sex,very sweaty,wet,soggy wet,heavy breathing,saliva drip,drooling,trembling,orgasm,climax,aroused,heart-shaped pupils,rolled-up eyes,mind break,disheveled,female ejaculation,tears::,breasts out,pregnant,indoors,bed,1.5::dutch angle,depth of field,blurry background::,nsfw,3::motion blur,motion lines::,\nchar1：girl,kneeling,fucked silly,after sex,cum on pussy,cum drip,\nchar2：boy,sitting,sex from behind,grabbing another’s breasts,grabbing from behind,deep penetration,cum in pussy,cum overflow,ejaculation,french kiss,\nchar3：girl,sitting,reverse upright straddle,happy sex,
双飞/多飞	双飞正身位一人时另一人扣穴咬胸	\n2girls,1boy,threesome,ffm threesome::,pussy,penis,hetero,vaginal,lying,2::side-by-side::,missionary position,3::clothed sex,very sweaty,wet,soggy wet,heavy breathing,saliva drip,drooling,trembling,orgasm,climax,aroused,heart-shaped pupils,rolled-up eyes,mind break,asymmetrical eyes,disheveled,female ejaculation,tears,biting another’s breast,blood sucking,female masturbation::,lactation,projectile lactation,deep penetration,cum in pussy,cum overflow,2::fingering pussy,ejaculation::,
双飞/多飞	三飞双人舔乳头背身骑乘位	\nchar1：girl,shiny skin,skinny,idol clothes,dress,{{sweat,sweatdrop,wet}},2::back,back focus::,ass,arm support,cowgirl position,sex,deep penetration,\nchar2：girl,1.shiny skin,skinny,idol clothes,dress,{{sweat,sweatdrop,wet}},licking male nipple,\nchar3：boy,faceless,shota,slim,nude,lying,in bed,\nchar4：girl,shiny skin,skinny,idol clothes,dress,{{sweat,sweatdrop,wet}},leaning towards viewer,lips close to viewer,ready to kiss,
